0.00050382  ; 0.00034041  ; 0.0010042  ; 0.00082608  ; 0.00054385  ; 0.00057821  ; 0.00071979  ; 0.00065764  ; 0.0019737  ; 0.00053747  ; 0.00096751  ; 0.00042801  ; 0.00093649  ; 0.00055491  ; 0.00016569  ; 0.00035432  ; 1.2194e-05  ; -0.00028371  ; 0.00074535  ; 0.00032876  ; 0.00020743  ; 0.00081878  ; 0.001389  ; 0.001029  ; 0.00092856  ; 0.00024781  ; 0.0010459  ; 0.00038047  ; -0.0001897  ; 0.00047453  ; 9.6634e-05  ; 0.0013947  ; -0.00012435  ; 0.00021195  ; -0.00017883  ; 0.00044792  ; -0.00077362  ; -7.0107e-06  ; 8.7044e-05  ; 0.00040644  ; 0.0011573  ; 0.00068504  ; 0.00077079  ; 0.00097473  ; 0.00098751  ; 0.00043291  ; -0.0003053  ; 0.00052119  ; 6.1943e-05  ; 0.0001537  ; 0.00094054  ; -0.00047463  ; 0.0004492  ; 0.0011463  ; 0.00097878  ; 0.00088347  ; 0.0012994  ; 0.00071098  ; 0.00019363  ; 0.00036615  ; -3.8094e-06  ; -0.00015808  ; -0.00051304  ; 0.00087695  ; 0.00035559  ; 0.00096923  ; 0.00034539  ; 0.0011066  ; -2.4577e-05  ; 0.0010851  ; 0.00054641  ; 0.00049367  ; 0.00076592  ; 0.0012066  ; 0.0010001  ; 0.001  ; 6.7837e-06  ; 0.0010684  ; 0.00012775  ; 0.00011037  ; -1.5816e-06  ; 0.00088195  ; 0.00055855  ; -0.00029043  ; 0.00062741  ; 0.00049142  ; -0.00033316  ; -0.00037617  ; 0.0010727  ; 0.00044999  ; 0.00095072  ; 0.00058437  ; 0.00073759  ; 0.00069632  ; 8.6814e-05  ; 3.693e-05  ; 0.00068676  ; 0.00080709  ; 0.00030556  ; 0.00043726  ; 0.0011792  ; -0.00013695  ; 0.0014881  ; 0.00052633  ; 0.00087607  ; 0.00045403  ; 0.00075308  ; 0.00070951  ; 0.00094866  ; -0.00045795  ; 0.00026472  ; 0.00051346  ; -0.00037455  ; 9.9147e-05  ; 0.00054319  ; 0.00082253  ; 0.00087119  ; 0.00045448  ; 0.00018603  ; 0.00017943  ; 0.0012372  ; 0.0005796  ; 0.00046938  ; 0.00012617  ; 0.00031901  ; -0.0002873  ; -1.8979e-05  ; 0.00078304  ; 0.00057605  ; 0.00074055  ; 0.00046349  ; 0.0017178  ; 0.0012738  ; 0.00048261  ; -0.00030005  ; 0.00075242  ; 0.00057146  ; 0.0011764  ; 0.00030745  ; 0.00049235  ; 0.0007841  ; 0.00035283  ; 0.00031421  ; -0.00013078  ; 0.0011009  ; 0.00038488  ; 0.00095044  ; 0.00082849  ; 9.8921e-05  ; 0.00039934  ; 0.00073281  ; 0.00051891  ; 0.0010495  ; 0.00061002  ; 0.00091289  ; 0.00047693  ; -3.8363e-05  ; 0.00060078  ; 0.0014026  ; 0.00048545  ; 0.00054795  ; 0.00048271  ; 0.00017487  ; 0.0014699  ; 0.0012715  ; 0.00014351  ; 0.00053788  ; 0.00081554  ; 0.00030674  ; 0.0010678  ; -8.9176e-05  ; 0.00016264  ; 0.00043659  ; 0.00017629  ; 0.0012247  ; 0.0014219  ; 0.0014547  ; 0.00090079  ; 0.00013385  ; 0.002124  ; 0.00049689  ; 0.00037133  ; 0.00069186  ; 0.00015655  ; 0.00062558  ; 0.001019  ; 0.0013538  ; 0.0010352  ; 0.00030541  ; 0.00074091  ; 0.0003095  ; 0.00048233  ; 0.0012614  ; 0.0008892  ; 0.0007799  ; 0.00017067  ; 0.0011183  ; 0.00038296  ; -0.00041965  ; 0.0013457  ; 0.00032188  ; 0.00026674  ; -0.00035607  ; 0.00010294  ; 0.00039597  ; 0.0011118  ; 0.00069142  ; 0.001258  ; 0.0012941  ; 0.00063193  ; 8.3501e-05  ; 0.00037852  ; 1.4956e-05  ; 0.00065943  ; 0.0012625  ; 0.00053994  ; 0.0015839  ; 0.0011311  ; 0.00063999  ; 0.0014215  ; 0.00091482  ; 9.0836e-05  ; 0.0010172  ; 0.00046628  ; 0.00016072  ; 0.0013884  ; 0.00032311  ; 0.00067892  ; 0.00012929  ; 0.00056735  ; 0.00062006  ; 0.00083647  ; 0.0010776  ; 0.0017742  ; -0.00012333  ; 0.00050386  ; 0.00107  ; 0.0012116  ; 0.00048844  ; 0.00071673  ; -4.2749e-05  ; 0.00045284  ; 0.00078893  ; -0.0005871  ; -0.00050885  ; 0.00067746  ; -0.00011496  ; 0.00045915  ; 1.4975e-05  ; 0.0017157  ; 0.0023025  ; 0.00085988  ; 0.0012584  ; 0.00099326  ; 0.00019279  ; 0.00049477  ; 0.00072266  ; 0.0002251  ; 0.00053971  ; 0.00090778  ; 0.00057942  ; 0.00065431  ; 0.00016891  ; 0.00046899  ; 0.00049933  ; 0.00056774  ; 0.0010324  ; 0.00059041  ; 0.0011996  ; 0.00094986  ; 0.0015841  ; 0.0011838  ; 0.0012113  ; -0.00042479  ; 0.00057636  ; -0.00016842  ; 0.00056276  ; 0.00044356  ; -7.8581e-06  ; -0.00022862  ; 0.0018359  ; 0.0023626  ; 0.0026432  ; 0.0027621  ; 0.0016926  ; 0.0009555  ; -0.00030793  ; -0.00018744  ; 0.0013084  ; 0.00012599  ; 0.00032193  ; 0.0013082  ; 0.00063158  ; 0.00024118  ; 0.00051547  ; 0.00029319  ; 0.00027148  ; 0.00064761  ; 0.00075706  ; -0.0003171  ; 0.00099979  ; 0.0010544  ; 0.0009791  ; 0.0012933  ; 0.00087415  ; 0.00094479  ; 0.00076026  ; 0.00037562  ; 0.0010047  ; 0.00093511  ; 0.00016375  ; 0.00056918  ; 0.00010572  ; -0.00029538  ; 0.00048917  ; 0.0018051  ; 0.0019008  ; 0.0019865  ; 0.0027464  ; 0.0029591  ; 0.0012155  ; 0.00047807  ; 0.00016475  ; -0.00014368  ; 0.0011988  ; 0.00018473  ; 0.00027538  ; -2.6441e-05  ; 0.00051905  ; 0.00066754  ; 0.00086776  ; 0.00062253  ; 0.00059901  ; 0.00081646  ; 0.0013294  ; 0.0011646  ; 0.0012242  ; 0.0012135  ; 0.0010603  ; 7.24e-05  ; 0.00025552  ; 0.0005651  ; 0.00072037  ; 0.0012507  ; 0.0010062  ; 0.00075388  ; 0.00078569  ; 0.0010871  ; 0.00052871  ; 0.00014096  ; 0.00080969  ; 0.0025979  ; 0.0032239  ; 0.0038578  ; 0.0051791  ; 0.0039708  ; 0.0020771  ; 0.00049518  ; 0.00064714  ; -0.00064298  ; 0.0009731  ; 0.00011221  ; 0.00039053  ; 0.00033821  ; 0.00025361  ; 0.00086146  ; 0.00054963  ; 0.00084831  ; 0.00092785  ; 0.00056908  ; 0.00054002  ; 0.001568  ; 0.0011248  ; 0.0012589  ; 0.0004368  ; 0.0012189  ; 0.0013834  ; 0.00068247  ; 0.00084695  ; 0.000463  ; 0.00042673  ; -0.00019875  ; 0.00075754  ; -0.00016334  ; -1.9667e-05  ; -0.00064374  ; 0.00053279  ; 0.0007342  ; 0.00063754  ; 0.00034411  ; 0.0014529  ; 0.0028247  ; 0.0042958  ; 0.0050851  ; 0.0042731  ; 0.0041479  ; 0.0020076  ; 0.00010616  ; -0.0010447  ; 0.00049626  ; 0.00092074  ; 3.2496e-05  ; 0.00013325  ; 0.00053921  ; -0.0001606  ; 0.00056472  ; -0.0003803  ; 0.00015431  ; 0.00042403  ; 0.0015424  ; 0.0015723  ; 0.00085784  ; 0.00049401  ; 0.0016893  ; 0.00082872  ; 4.7819e-05  ; -0.00017125  ; 0.00080104  ; 0.0011283  ; 0.00014682  ; 0.0010185  ; 0.0015153  ; -0.0002625  ; 0.00070832  ; 0.00092737  ; 0.0012049  ; 0.00044355  ; 0.00030161  ; 0.00058731  ; 0.00081946  ; 0.0028376  ; 0.0048096  ; 0.0060456  ; 0.0068827  ; 0.0055959  ; 0.0047491  ; 0.0029464  ; 0.00095285  ; 0.00040747  ; -8.2193e-05  ; 0.0011318  ; 0.00010597  ; 0.00068616  ; 0.00073644  ; -0.00024771  ; 0.00035729  ; -0.00063995  ; 0.00046427  ; 0.00032787  ; 0.00024312  ; -0.00016917  ; 0.00049942  ; 0.0017654  ; 0.00062364  ; 0.00068209  ; 0.00090799  ; -0.00031477  ; 0.0013485  ; 0.0012563  ; 0.0011093  ; 0.00067538  ; 4.5645e-05  ; 0.0013823  ; 0.0010307  ; 0.0013426  ; 0.0017078  ; 0.00082088  ; 0.00077032  ; 0.0006364  ; 0.00036141  ; -4.4209e-05  ; 0.00048707  ; 0.00020331  ; 0.0015402  ; 0.0047401  ; 0.0079414  ; 0.0076097  ; 0.0084672  ; 0.0063018  ; 0.0033175  ; 0.00071536  ; 0.00040207  ; 0.00058589  ; 0.0018258  ; 0.00076511  ; -0.00062137  ; 0.00010143  ; 0.00031517  ; 0.00029778  ; 0.0006291  ; 0.00081639  ; 0.00054281  ; -0.00012  ; 0.001145  ; 0.00056751  ; 0.00024582  ; 0.00093326  ; 0.0011646  ; 0.00050175  ; 0.00056729  ; 0.0005578  ; 0.00040716  ; 0.00067433  ; 0.00083616  ; 0.0013116  ; 0.00091739  ; -0.00016792  ; 0.0007821  ; 0.00040442  ; 0.00070724  ; 0.00022253  ; 0.0006587  ; 0.00057523  ; 0.0011997  ; 0.00031274  ; 0.0004089  ; 0.00019289  ; 0.0035307  ; 0.0064591  ; 0.010087  ; 0.010235  ; 0.010362  ; 0.009263  ; 0.0053682  ; 0.0020762  ; -1.6433e-05  ; -0.00012644  ; 0.00054108  ; 0.0013953  ; 0.00086992  ; -0.00046173  ; -0.00092451  ; 0.00038679  ; 2.2858e-05  ; 0.00038348  ; 0.0012385  ; 0.0003247  ; 0.00041135  ; 0.0010146  ; 0.00028036  ; 0.0010935  ; 0.00040311  ; 0.0018885  ; 0.00050988  ; 0.00025696  ; 0.0011356  ; 0.0014568  ; 0.00092333  ; -0.00012033  ; 0.00053061  ; 0.0013453  ; 0.00015812  ; 0.00059717  ; 0.0013165  ; 0.00048755  ; 0.00064007  ; 0.00012235  ; 0.00053291  ; 0.0010381  ; 0.0010008  ; 0.0007496  ; 0.00033123  ; 0.00074641  ; 0.00064966  ; 0.0026757  ; 0.0059172  ; 0.010686  ; 0.01101  ; 0.01156  ; 0.011375  ; 0.0078027  ; 0.0039946  ; 0.0014468  ; -0.00030013  ; -0.0007816  ; -0.00040475  ; 0.00043072  ; -0.00101  ; -0.00073905  ; 8.0777e-06  ; -0.00018508  ; -0.00074371  ; 0.0007515  ; 0.0001193  ; 0.0003903  ; 0.0011948  ; 0.00078021  ; 0.00090855  ; 0.00057308  ; 0.000335  ; 0.0010724  ; 0.00083308  ; 0.00054077  ; 0.0013721  ; 0.0014788  ; 7.5647e-05  ; 0.00032233  ; 3.6359e-05  ; 0.00073764  ; 0.0012681  ; 0.00075906  ; 0.00041487  ; 0.0012204  ; 0.0012087  ; 0.000816  ; 0.0018086  ; -0.00056598  ; 0.00014926  ; 0.00040651  ; 0.00059112  ; 0.00053199  ; 0.00040139  ; 0.0054216  ; 0.01004  ; 0.01381  ; 0.012894  ; 0.01364  ; 0.013097  ; 0.010984  ; 0.0060552  ; 0.0020428  ; 0.00035633  ; -0.00023797  ; -0.00022328  ; 0.001786  ; -0.0010242  ; -0.00062901  ; -0.00033344  ; 0.0003906  ; -5.7566e-05  ; -0.0002844  ; 0.0012533  ; 0.00015744  ; 0.0015592  ; 0.0019117  ; 0.0011883  ; 0.00040726  ; 0.00043185  ; 0.00054303  ; 0.0013455  ; 0.00017213  ; 0.0014227  ; 0.0017717  ; 0.00074078  ; 0.0012784  ; 0.00058757  ; 0.001228  ; 0.0005086  ; 0.00054858  ; 0.0012679  ; 0.00016602  ; 0.00072309  ; 0.00067509  ; 0.0012808  ; 0.00057162  ; 0.0016992  ; 0.00098488  ; 0.00030836  ; 0.00071137  ; 0.00086491  ; 0.0014503  ; 0.00023309  ; 0.0004704  ; 0.0039019  ; 0.0096577  ; 0.014451  ; 0.014866  ; 0.014053  ; 0.014716  ; 0.014833  ; 0.0099795  ; 0.0052686  ; 0.00044255  ; -2.4486e-06  ; -0.00055536  ; -6.8186e-05  ; -0.00019487  ; -0.0015469  ; -0.0015154  ; -0.0001839  ; 0.00042577  ; 0.00078289  ; -0.0001394  ; 0.0012393  ; 0.00036889  ; 0.00017028  ; 0.0019023  ; 0.0007836  ; 0.0014731  ; 0.00055051  ; 0.0012176  ; -0.00032216  ; -0.00014153  ; 0.00098738  ; 0.0013702  ; 0.00099417  ; -0.0001451  ; 0.001115  ; 0.001225  ; 0.0013221  ; 0.00049875  ; 0.00025957  ; 0.00047311  ; 0.0009486  ; 0.00098738  ; 0.00076958  ; 0.00035862  ; 0.0012077  ; 0.00083591  ; 0.00039119  ; 0.0001871  ; 0.00098364  ; 0.00070475  ; 5.8668e-05  ; 0.0007813  ; 0.0075938  ; 0.014822  ; 0.018204  ; 0.014915  ; 0.01346  ; 0.01503  ; 0.017377  ; 0.014118  ; 0.0063355  ; 0.00071666  ; -0.0019668  ; -0.00057633  ; -0.0013524  ; 0.0021164  ; -0.0014268  ; -0.0015002  ; -0.00064764  ; -0.00038442  ; 0.00042956  ; 0.00052448  ; 0.00059458  ; 0.0008211  ; 0.00044508  ; 0.0010035  ; 8.1982e-05  ; 0.00073559  ; 0.0010595  ; 0.00043531  ; 0.0002357  ; 0.00098945  ; 0.00082912  ; 0.0008261  ; 0.00076652  ; 0.0011328  ; 0.0003337  ; 0.0006027  ; 0.00074367  ; 0.0011184  ; -8.0952e-06  ; 0.00077482  ; 0.00070638  ; 0.00069084  ; 0.0005803  ; -0.00018973  ; 0.0005227  ; 0.00068216  ; 0.0012226  ; -0.00046729  ; 0.0011978  ; 0.00065012  ; 0.0007408  ; -0.0001079  ; 0.0013575  ; 0.00051057  ; -0.00050221  ; 0.0066122  ; 0.013887  ; 0.019856  ; 0.017045  ; 0.010281  ; 0.011084  ; 0.017299  ; 0.018077  ; 0.011444  ; 0.0047188  ; -0.00052656  ; -0.00049178  ; 0.00010563  ; 0.00039768  ; 0.00018247  ; -0.0033722  ; -0.00092589  ; -0.0005669  ; 0.00037532  ; 0.00037076  ; -0.00026792  ; -6.5718e-05  ; 0.00048098  ; 0.00081128  ; 0.00080261  ; 0.00053619  ; 0.00071802  ; 0.00045486  ; 0.0008477  ; 0.0012912  ; 0.00054342  ; 0.00050707  ; 0.00056141  ; 0.0012868  ; 0.00049742  ; -0.00014612  ; 0.00038174  ; 0.00051161  ; 0.0012667  ; 0.0011  ; 0.00046108  ; 9.9531e-06  ; 0.0012762  ; 0.001222  ; 0.00096566  ; 0.001056  ; 0.0013602  ; 0.002147  ; 0.0012468  ; 0.00050183  ; 0.00056034  ; -0.00029109  ; 0.00076775  ; 0.00049628  ; 0.00034518  ; 0.00080713  ; 0.013716  ; 0.020728  ; 0.022649  ; 0.010318  ; -0.00049379  ; 0.0021281  ; 0.017965  ; 0.024037  ; 0.015914  ; 0.0071921  ; -0.0010645  ; -0.0029434  ; -0.0009388  ; 0.00019659  ; 0.0040896  ; -0.0029586  ; -0.002647  ; -0.0012815  ; -0.0010277  ; -0.00033467  ; 0.00018571  ; -0.0003528  ; 0.00097161  ; -6.91e-05  ; 1.3511e-05  ; 1.0835e-05  ; 8.519e-05  ; 0.00048197  ; 0.0013029  ; 0.00028937  ; 0.00068525  ; 0.0014552  ; -0.00063212  ; 0.0004261  ; 0.0008374  ; 0.0016138  ; 0.00080842  ; -0.00015373  ; 0.00087464  ; 0.0010106  ; 0.0004626  ; 0.00086944  ; 0.00025497  ; 0.001153  ; 0.0010848  ; 0.00096078  ; -0.00026995  ; 0.00081166  ; 0.00032572  ; 0.00085977  ; 0.00073218  ; 0.000511  ; 0.00068861  ; 0.00046646  ; 0.00072981  ; 0.0010586  ; -0.00048531  ; -0.00065506  ; 0.00083029  ; 0.011935  ; 0.020226  ; 0.028317  ; 0.016475  ; -0.0064365  ; -0.010095  ; 0.0052889  ; 0.025669  ; 0.024195  ; 0.015543  ; 0.0040095  ; -0.0044526  ; -0.002772  ; -0.00028421  ; -0.00077756  ; -0.0022956  ; -0.0075803  ; -0.0018419  ; -7.6104e-05  ; -0.00025948  ; 9.2955e-05  ; 0.0007491  ; 0.00012438  ; 0.0003527  ; 0.001272  ; 0.0005742  ; 0.001357  ; 0.0011343  ; 0.00025861  ; 0.00025274  ; 0.00031832  ; 0.0012006  ; 0.00089018  ; 0.0005444  ; 0.00035413  ; 0.00072316  ; 0.00028088  ; 0.00074143  ; 0.00097674  ; -0.00019058  ; 0.00035638  ; 1.4906e-05  ; -0.00012486  ; -0.00010668  ; 0.0015911  ; 0.00082933  ; 0.001334  ; 1.8002e-05  ; 0.00039917  ; 0.00039387  ; 0.0010733  ; 0.00090389  ; 0.00031805  ; 0.0014435  ; 0.00057545  ; 0.0012893  ; 0.00045288  ; 0.00072803  ; 0.00089153  ; 0.00087977  ; 0.024192  ; 0.027762  ; 0.048266  ; 6.5443e-05  ; -0.037731  ; -0.035682  ; -0.013577  ; 0.038719  ; 0.032627  ; 0.023391  ; 0.0074542  ; -0.010435  ; -0.0035871  ; -0.0011934  ; -0.00033652  ; 0.0045647  ; -0.026625  ; -0.0054044  ; -0.0027518  ; -0.00038507  ; -0.00096256  ; -0.00091075  ; -0.0014744  ; -7.5996e-05  ; -0.00029634  ; -0.00095015  ; -0.00025795  ; 0.0012497  ; 0.00066588  ; -0.00024871  ; 0.0011708  ; -0.0012221  ; 0.0017476  ; 0.00072496  ; 0.0010933  ; 0.0012606  ; 0.00063006  ; -0.00028552  ; 0.00070482  ; 0.00101  ; -0.00030269  ; 0.000692  ; -3.3802e-05  ; 0.00045511  ; 0.00077924  ; -0.0014549  ; 0.00040606  ; 0.0013041  ; -0.00025534  ; 0.00079258  ; 0.0013149  ; -0.00025041  ; 0.00062882  ; -0.00075182  ; 0.00049746  ; 0.0015371  ; 0.00045445  ; -1.3553e-06  ; -0.00023747  ; 0.00066733  ; -0.00015248  ; -0.00020942  ; -0.00059883  ; 0.045475  ; 0.030079  ; 0.071232  ; 0.019688  ; -0.10549  ; -0.050952  ; -0.097001  ; 0.013319  ; 0.091221  ; 0.029855  ; 0.047709  ; -0.00013076  ; -0.017226  ; -0.0032285  ; -0.0036836  ; -0.00053568
