0.29721 ; -0.096568
0.32476 ; -0.1875
0.25282 ; -0.18368
0.29721 ; -0.096568
0.3125 ; 1.9135e-17
0.36222 ; -0.097057
-0.096568 ; -0.29721
-0.097057 ; -0.36222
3.827e-17 ; -0.3125
-0.096568 ; -0.29721
-0.18368 ; -0.25282
-0.1875 ; -0.32476
-0.26517 ; -0.26517
-0.18368 ; -0.25282
-0.25282 ; -0.18368
-0.29721 ; -0.096568
-0.32476 ; -0.1875
-0.25282 ; -0.18368
-0.29721 ; -0.096568
-0.3125 ; -5.7405e-17
-0.36222 ; -0.097057
-0.096568 ; 0.29721
-0.097057 ; 0.36222
0 ; 0.3125
-0.096568 ; 0.29721
-0.18368 ; 0.25282
-0.1875 ; 0.32476
-0.26517 ; 0.26517
-0.18368 ; 0.25282
-0.25282 ; 0.18368
-0.29721 ; 0.096568
-0.32476 ; 0.1875
-0.25282 ; 0.18368
-0.29721 ; 0.096568
-0.3125 ; -5.7405e-17
-0.36222 ; 0.097057
0 ; 0.375
0.097057 ; 0.36222
0 ; 0.3125
0.096568 ; 0.29721
0.097057 ; 0.36222
0.1875 ; 0.32476
0.26517 ; 0.26517
0.18368 ; 0.25282
0.1875 ; 0.32476
0.26517 ; 0.26517
0.32476 ; 0.1875
0.25282 ; 0.18368
0.29721 ; 0.096568
0.32476 ; 0.1875
0.36222 ; 0.097057
0.375 ; 2.2962e-17
0.3125 ; 1.9135e-17
0.36222 ; 0.097057
4.5924e-17 ; -0.375
0.097057 ; -0.36222
3.827e-17 ; -0.3125
0.096568 ; -0.29721
0.097057 ; -0.36222
0.1875 ; -0.32476
0.26517 ; -0.26517
0.18368 ; -0.25282
0.1875 ; -0.32476
0.26517 ; -0.26517
0.32476 ; -0.1875
0.25282 ; -0.18368
0.29721 ; -0.096568
0.32476 ; -0.1875
0.36222 ; -0.097057
0.375 ; 2.2962e-17
0.3125 ; 1.9135e-17
0.36222 ; -0.097057
4.5924e-17 ; -0.375
-0.097057 ; -0.36222
3.827e-17 ; -0.3125
-0.096568 ; -0.29721
-0.097057 ; -0.36222
-0.1875 ; -0.32476
-0.26517 ; -0.26517
-0.18368 ; -0.25282
-0.1875 ; -0.32476
-0.26517 ; -0.26517
-0.32476 ; -0.1875
-0.25282 ; -0.18368
-0.29721 ; -0.096568
-0.32476 ; -0.1875
-0.36222 ; -0.097057
-0.375 ; -6.8886e-17
-0.3125 ; -5.7405e-17
-0.36222 ; -0.097057
0 ; 0.375
-0.097057 ; 0.36222
0 ; 0.3125
-0.096568 ; 0.29721
-0.097057 ; 0.36222
-0.1875 ; 0.32476
-0.26517 ; 0.26517
-0.18368 ; 0.25282
-0.1875 ; 0.32476
-0.26517 ; 0.26517
-0.32476 ; 0.1875
-0.25282 ; 0.18368
-0.29721 ; 0.096568
-0.32476 ; 0.1875
-0.36222 ; 0.097057
-0.375 ; -6.8886e-17
-0.3125 ; -5.7405e-17
-0.36222 ; 0.097057
0 ; 0.375
0.097057 ; 0.36222
0.097353 ; 0.42653
0.18982 ; 0.39417
0.097057 ; 0.36222
0.1875 ; 0.32476
0.26517 ; 0.26517
0.27278 ; 0.34205
0.1875 ; 0.32476
0.26517 ; 0.26517
0.32476 ; 0.1875
0.34205 ; 0.27278
0.39417 ; 0.18982
0.32476 ; 0.1875
0.36222 ; 0.097057
0.375 ; 2.2962e-17
0.42653 ; 0.097353
0.36222 ; 0.097057
4.5924e-17 ; -0.375
0.097057 ; -0.36222
0.097353 ; -0.42653
0.18982 ; -0.39417
0.097057 ; -0.36222
0.1875 ; -0.32476
0.26517 ; -0.26517
0.27278 ; -0.34205
0.1875 ; -0.32476
0.26517 ; -0.26517
0.32476 ; -0.1875
0.34205 ; -0.27278
0.39417 ; -0.18982
0.32476 ; -0.1875
0.36222 ; -0.097057
0.375 ; 2.2962e-17
0.42653 ; -0.097353
0.36222 ; -0.097057
4.5924e-17 ; -0.375
-0.097057 ; -0.36222
-0.097353 ; -0.42653
-0.18982 ; -0.39417
-0.097057 ; -0.36222
-0.1875 ; -0.32476
-0.26517 ; -0.26517
-0.27278 ; -0.34205
-0.1875 ; -0.32476
-0.26517 ; -0.26517
-0.32476 ; -0.1875
-0.34205 ; -0.27278
-0.39417 ; -0.18982
-0.32476 ; -0.1875
-0.36222 ; -0.097057
-0.375 ; -6.8886e-17
-0.42653 ; -0.097353
-0.36222 ; -0.097057
0 ; 0.375
-0.097057 ; 0.36222
-0.097353 ; 0.42653
-0.18982 ; 0.39417
-0.097057 ; 0.36222
-0.1875 ; 0.32476
-0.26517 ; 0.26517
-0.27278 ; 0.34205
-0.1875 ; 0.32476
-0.26517 ; 0.26517
-0.32476 ; 0.1875
-0.34205 ; 0.27278
-0.39417 ; 0.18982
-0.32476 ; 0.1875
-0.36222 ; 0.097057
-0.375 ; -6.8886e-17
-0.42653 ; 0.097353
-0.36222 ; 0.097057
0 ; 0.375
0 ; 0.4375
0.097353 ; 0.42653
0.18982 ; 0.39417
0.097057 ; 0.36222
0.097353 ; 0.42653
0.18982 ; 0.39417
0.27278 ; 0.34205
0.1875 ; 0.32476
0.26517 ; 0.26517
0.27278 ; 0.34205
0.34205 ; 0.27278
0.39417 ; 0.18982
0.32476 ; 0.1875
0.34205 ; 0.27278
0.39417 ; 0.18982
0.42653 ; 0.097353
0.36222 ; 0.097057
0.375 ; 2.2962e-17
0.42653 ; 0.097353
0.4375 ; 2.6789e-17
4.5924e-17 ; -0.375
5.3578e-17 ; -0.4375
0.097353 ; -0.42653
0.18982 ; -0.39417
0.097057 ; -0.36222
0.097353 ; -0.42653
0.18982 ; -0.39417
0.27278 ; -0.34205
0.1875 ; -0.32476
0.26517 ; -0.26517
0.27278 ; -0.34205
0.34205 ; -0.27278
0.39417 ; -0.18982
0.32476 ; -0.1875
0.34205 ; -0.27278
0.39417 ; -0.18982
0.42653 ; -0.097353
0.36222 ; -0.097057
0.375 ; 2.2962e-17
0.42653 ; -0.097353
0.4375 ; 2.6789e-17
4.5924e-17 ; -0.375
5.3578e-17 ; -0.4375
-0.097353 ; -0.42653
-0.18982 ; -0.39417
-0.097057 ; -0.36222
-0.097353 ; -0.42653
-0.18982 ; -0.39417
-0.27278 ; -0.34205
-0.1875 ; -0.32476
-0.26517 ; -0.26517
-0.27278 ; -0.34205
-0.34205 ; -0.27278
-0.39417 ; -0.18982
-0.32476 ; -0.1875
-0.34205 ; -0.27278
-0.39417 ; -0.18982
-0.42653 ; -0.097353
-0.36222 ; -0.097057
-0.375 ; -6.8886e-17
-0.42653 ; -0.097353
-0.4375 ; -8.0367e-17
0 ; 0.375
0 ; 0.4375
-0.097353 ; 0.42653
-0.18982 ; 0.39417
-0.097057 ; 0.36222
-0.097353 ; 0.42653
-0.18982 ; 0.39417
-0.27278 ; 0.34205
-0.1875 ; 0.32476
-0.26517 ; 0.26517
-0.27278 ; 0.34205
-0.34205 ; 0.27278
-0.39417 ; 0.18982
-0.32476 ; 0.1875
-0.34205 ; 0.27278
-0.39417 ; 0.18982
-0.42653 ; 0.097353
-0.36222 ; 0.097057
-0.375 ; -6.8886e-17
-0.42653 ; 0.097353
-0.4375 ; -8.0367e-17
0.097545 ; 0.49039
0 ; 0.4375
0.097353 ; 0.42653
0.18982 ; 0.39417
0.19134 ; 0.46194
0.097353 ; 0.42653
0.18982 ; 0.39417
0.27278 ; 0.34205
0.27779 ; 0.41573
0.35355 ; 0.35355
0.27278 ; 0.34205
0.34205 ; 0.27278
0.39417 ; 0.18982
0.41573 ; 0.27779
0.34205 ; 0.27278
0.39417 ; 0.18982
0.42653 ; 0.097353
0.46194 ; 0.19134
0.49039 ; 0.097545
0.42653 ; 0.097353
0.4375 ; 2.6789e-17
0.097545 ; -0.49039
5.3578e-17 ; -0.4375
0.097353 ; -0.42653
0.18982 ; -0.39417
0.19134 ; -0.46194
0.097353 ; -0.42653
0.18982 ; -0.39417
0.27278 ; -0.34205
0.27779 ; -0.41573
0.35355 ; -0.35355
0.27278 ; -0.34205
0.34205 ; -0.27278
0.39417 ; -0.18982
0.41573 ; -0.27779
0.34205 ; -0.27278
0.39417 ; -0.18982
0.42653 ; -0.097353
0.46194 ; -0.19134
0.49039 ; -0.097545
0.42653 ; -0.097353
0.4375 ; 2.6789e-17
-0.097545 ; -0.49039
5.3578e-17 ; -0.4375
-0.097353 ; -0.42653
-0.18982 ; -0.39417
-0.19134 ; -0.46194
-0.097353 ; -0.42653
-0.18982 ; -0.39417
-0.27278 ; -0.34205
-0.27779 ; -0.41573
-0.35355 ; -0.35355
-0.27278 ; -0.34205
-0.34205 ; -0.27278
-0.39417 ; -0.18982
-0.41573 ; -0.27779
-0.34205 ; -0.27278
-0.39417 ; -0.18982
-0.42653 ; -0.097353
-0.46194 ; -0.19134
-0.49039 ; -0.097545
-0.42653 ; -0.097353
-0.4375 ; -8.0367e-17
-0.097545 ; 0.49039
0 ; 0.4375
-0.097353 ; 0.42653
-0.18982 ; 0.39417
-0.19134 ; 0.46194
-0.097353 ; 0.42653
-0.18982 ; 0.39417
-0.27278 ; 0.34205
-0.27779 ; 0.41573
-0.35355 ; 0.35355
-0.27278 ; 0.34205
-0.34205 ; 0.27278
-0.39417 ; 0.18982
-0.41573 ; 0.27779
-0.34205 ; 0.27278
-0.39417 ; 0.18982
-0.42653 ; 0.097353
-0.46194 ; 0.19134
-0.49039 ; 0.097545
-0.42653 ; 0.097353
-0.4375 ; -8.0367e-17
0.097545 ; 0.49039
0 ; 0.4375
0 ; 0.5
0.097545 ; 0.49039
0.19134 ; 0.46194
0.097353 ; 0.42653
0.18982 ; 0.39417
0.19134 ; 0.46194
0.27779 ; 0.41573
0.35355 ; 0.35355
0.27278 ; 0.34205
0.27779 ; 0.41573
0.35355 ; 0.35355
0.41573 ; 0.27779
0.34205 ; 0.27278
0.39417 ; 0.18982
0.41573 ; 0.27779
0.46194 ; 0.19134
0.49039 ; 0.097545
0.42653 ; 0.097353
0.46194 ; 0.19134
0.49039 ; 0.097545
0.5 ; 3.0616e-17
0.4375 ; 2.6789e-17
0.097545 ; -0.49039
5.3578e-17 ; -0.4375
6.1232e-17 ; -0.5
0.097545 ; -0.49039
0.19134 ; -0.46194
0.097353 ; -0.42653
0.18982 ; -0.39417
0.19134 ; -0.46194
0.27779 ; -0.41573
0.35355 ; -0.35355
0.27278 ; -0.34205
0.27779 ; -0.41573
0.35355 ; -0.35355
0.41573 ; -0.27779
0.34205 ; -0.27278
0.39417 ; -0.18982
0.41573 ; -0.27779
0.46194 ; -0.19134
0.49039 ; -0.097545
0.42653 ; -0.097353
0.46194 ; -0.19134
0.49039 ; -0.097545
0.5 ; 3.0616e-17
0.4375 ; 2.6789e-17
-0.097545 ; -0.49039
5.3578e-17 ; -0.4375
6.1232e-17 ; -0.5
-0.097545 ; -0.49039
-0.19134 ; -0.46194
-0.097353 ; -0.42653
-0.18982 ; -0.39417
-0.19134 ; -0.46194
-0.27779 ; -0.41573
-0.35355 ; -0.35355
-0.27278 ; -0.34205
-0.27779 ; -0.41573
-0.35355 ; -0.35355
-0.41573 ; -0.27779
-0.34205 ; -0.27278
-0.39417 ; -0.18982
-0.41573 ; -0.27779
-0.46194 ; -0.19134
-0.49039 ; -0.097545
-0.42653 ; -0.097353
-0.46194 ; -0.19134
-0.49039 ; -0.097545
-0.5 ; -9.1849e-17
-0.4375 ; -8.0367e-17
-0.097545 ; 0.49039
0 ; 0.4375
0 ; 0.5
-0.097545 ; 0.49039
-0.19134 ; 0.46194
-0.097353 ; 0.42653
-0.18982 ; 0.39417
-0.19134 ; 0.46194
-0.27779 ; 0.41573
-0.35355 ; 0.35355
-0.27278 ; 0.34205
-0.27779 ; 0.41573
-0.35355 ; 0.35355
-0.41573 ; 0.27779
-0.34205 ; 0.27278
-0.39417 ; 0.18982
-0.41573 ; 0.27779
-0.46194 ; 0.19134
-0.49039 ; 0.097545
-0.42653 ; 0.097353
-0.46194 ; 0.19134
-0.49039 ; 0.097545
-0.5 ; -9.1849e-17
-0.4375 ; -8.0367e-17
0.097545 ; 0.49039
0.097677 ; 0.55395
0 ; 0.5
0.097545 ; 0.49039
0.19134 ; 0.46194
0.19239 ; 0.52858
0.28125 ; 0.48714
0.19134 ; 0.46194
0.27779 ; 0.41573
0.35355 ; 0.35355
0.36157 ; 0.4309
0.27779 ; 0.41573
0.35355 ; 0.35355
0.41573 ; 0.27779
0.4309 ; 0.36157
0.48714 ; 0.28125
0.41573 ; 0.27779
0.46194 ; 0.19134
0.49039 ; 0.097545
0.52858 ; 0.19239
0.46194 ; 0.19134
0.49039 ; 0.097545
0.5 ; 3.0616e-17
0.55395 ; 0.097677
0.097545 ; -0.49039
0.097677 ; -0.55395
6.1232e-17 ; -0.5
0.097545 ; -0.49039
0.19134 ; -0.46194
0.19239 ; -0.52858
0.28125 ; -0.48714
0.19134 ; -0.46194
0.27779 ; -0.41573
0.35355 ; -0.35355
0.36157 ; -0.4309
0.27779 ; -0.41573
0.35355 ; -0.35355
0.41573 ; -0.27779
0.4309 ; -0.36157
0.48714 ; -0.28125
0.41573 ; -0.27779
0.46194 ; -0.19134
0.49039 ; -0.097545
0.52858 ; -0.19239
0.46194 ; -0.19134
0.49039 ; -0.097545
0.5 ; 3.0616e-17
0.55395 ; -0.097677
-0.097545 ; -0.49039
-0.097677 ; -0.55395
6.1232e-17 ; -0.5
-0.097545 ; -0.49039
-0.19134 ; -0.46194
-0.19239 ; -0.52858
-0.28125 ; -0.48714
-0.19134 ; -0.46194
-0.27779 ; -0.41573
-0.35355 ; -0.35355
-0.36157 ; -0.4309
-0.27779 ; -0.41573
-0.35355 ; -0.35355
-0.41573 ; -0.27779
-0.4309 ; -0.36157
-0.48714 ; -0.28125
-0.41573 ; -0.27779
-0.46194 ; -0.19134
-0.49039 ; -0.097545
-0.52858 ; -0.19239
-0.46194 ; -0.19134
-0.49039 ; -0.097545
-0.5 ; -9.1849e-17
-0.55395 ; -0.097677
-0.097545 ; 0.49039
-0.097677 ; 0.55395
0 ; 0.5
-0.097545 ; 0.49039
-0.19134 ; 0.46194
-0.19239 ; 0.52858
-0.28125 ; 0.48714
-0.19134 ; 0.46194
-0.27779 ; 0.41573
-0.35355 ; 0.35355
-0.36157 ; 0.4309
-0.27779 ; 0.41573
-0.35355 ; 0.35355
-0.41573 ; 0.27779
-0.4309 ; 0.36157
-0.48714 ; 0.28125
-0.41573 ; 0.27779
-0.46194 ; 0.19134
-0.49039 ; 0.097545
-0.52858 ; 0.19239
-0.46194 ; 0.19134
-0.49039 ; 0.097545
-0.5 ; -9.1849e-17
-0.55395 ; 0.097677
0 ; 0.5625
0.097677 ; 0.55395
0 ; 0.5
0.097545 ; 0.49039
0.097677 ; 0.55395
0.19239 ; 0.52858
0.28125 ; 0.48714
0.19134 ; 0.46194
0.19239 ; 0.52858
0.28125 ; 0.48714
0.36157 ; 0.4309
0.27779 ; 0.41573
0.35355 ; 0.35355
0.36157 ; 0.4309
0.4309 ; 0.36157
0.48714 ; 0.28125
0.41573 ; 0.27779
0.4309 ; 0.36157
0.48714 ; 0.28125
0.52858 ; 0.19239
0.46194 ; 0.19134
0.49039 ; 0.097545
0.52858 ; 0.19239
0.55395 ; 0.097677
0.5625 ; 3.4443e-17
0.5 ; 3.0616e-17
0.55395 ; 0.097677
6.8886e-17 ; -0.5625
0.097677 ; -0.55395
6.1232e-17 ; -0.5
0.097545 ; -0.49039
0.097677 ; -0.55395
0.19239 ; -0.52858
0.28125 ; -0.48714
0.19134 ; -0.46194
0.19239 ; -0.52858
0.28125 ; -0.48714
0.36157 ; -0.4309
0.27779 ; -0.41573
0.35355 ; -0.35355
0.36157 ; -0.4309
0.4309 ; -0.36157
0.48714 ; -0.28125
0.41573 ; -0.27779
0.4309 ; -0.36157
0.48714 ; -0.28125
0.52858 ; -0.19239
0.46194 ; -0.19134
0.49039 ; -0.097545
0.52858 ; -0.19239
0.55395 ; -0.097677
0.5625 ; 3.4443e-17
0.5 ; 3.0616e-17
0.55395 ; -0.097677
6.8886e-17 ; -0.5625
-0.097677 ; -0.55395
6.1232e-17 ; -0.5
-0.097545 ; -0.49039
-0.097677 ; -0.55395
-0.19239 ; -0.52858
-0.28125 ; -0.48714
-0.19134 ; -0.46194
-0.19239 ; -0.52858
-0.28125 ; -0.48714
-0.36157 ; -0.4309
-0.27779 ; -0.41573
-0.35355 ; -0.35355
-0.36157 ; -0.4309
-0.4309 ; -0.36157
-0.48714 ; -0.28125
-0.41573 ; -0.27779
-0.4309 ; -0.36157
-0.48714 ; -0.28125
-0.52858 ; -0.19239
-0.46194 ; -0.19134
-0.49039 ; -0.097545
-0.52858 ; -0.19239
-0.55395 ; -0.097677
-0.5625 ; -1.0333e-16
-0.5 ; -9.1849e-17
-0.55395 ; -0.097677
0 ; 0.5625
-0.097677 ; 0.55395
0 ; 0.5
-0.097545 ; 0.49039
-0.097677 ; 0.55395
-0.19239 ; 0.52858
-0.28125 ; 0.48714
-0.19134 ; 0.46194
-0.19239 ; 0.52858
-0.28125 ; 0.48714
-0.36157 ; 0.4309
-0.27779 ; 0.41573
-0.35355 ; 0.35355
-0.36157 ; 0.4309
-0.4309 ; 0.36157
-0.48714 ; 0.28125
-0.41573 ; 0.27779
-0.4309 ; 0.36157
-0.48714 ; 0.28125
-0.52858 ; 0.19239
-0.46194 ; 0.19134
-0.49039 ; 0.097545
-0.52858 ; 0.19239
-0.55395 ; 0.097677
-0.5625 ; -1.0333e-16
-0.5 ; -9.1849e-17
-0.55395 ; 0.097677
0 ; 0.5625
0.097677 ; 0.55395
0.097772 ; 0.61731
0.19314 ; 0.59441
0.097677 ; 0.55395
0.19239 ; 0.52858
0.28125 ; 0.48714
0.28374 ; 0.55688
0.19239 ; 0.52858
0.28125 ; 0.48714
0.36157 ; 0.4309
0.36737 ; 0.50564
0.44194 ; 0.44194
0.36157 ; 0.4309
0.4309 ; 0.36157
0.48714 ; 0.28125
0.50564 ; 0.36737
0.4309 ; 0.36157
0.48714 ; 0.28125
0.52858 ; 0.19239
0.55688 ; 0.28374
0.59441 ; 0.19314
0.52858 ; 0.19239
0.55395 ; 0.097677
0.5625 ; 3.4443e-17
0.61731 ; 0.097772
0.55395 ; 0.097677
6.8886e-17 ; -0.5625
0.097677 ; -0.55395
0.097772 ; -0.61731
0.19314 ; -0.59441
0.097677 ; -0.55395
0.19239 ; -0.52858
0.28125 ; -0.48714
0.28374 ; -0.55688
0.19239 ; -0.52858
0.28125 ; -0.48714
0.36157 ; -0.4309
0.36737 ; -0.50564
0.44194 ; -0.44194
0.36157 ; -0.4309
0.4309 ; -0.36157
0.48714 ; -0.28125
0.50564 ; -0.36737
0.4309 ; -0.36157
0.48714 ; -0.28125
0.52858 ; -0.19239
0.55688 ; -0.28374
0.59441 ; -0.19314
0.52858 ; -0.19239
0.55395 ; -0.097677
0.5625 ; 3.4443e-17
0.61731 ; -0.097772
0.55395 ; -0.097677
6.8886e-17 ; -0.5625
-0.097677 ; -0.55395
-0.097772 ; -0.61731
-0.19314 ; -0.59441
